gene,GSE349#GSM4901,GSE349#GSM4902,GSE349#GSM4904,GSE349#GSM4905,GSE349#GSM4906,GSE349#GSM4909,GSE349#GSM4910,GSE349#GSM4911,GSE349#GSM4912,GSE349#GSM4913,GSE349#GSM4916,GSE349#GSM4918,GSE349#GSM4922,GSE349#GSM4924
10131,7.65481501184696,9.49490757256496,9.021818374536233,5.39441810542669,10.024585638278301,2.56027963504625,5.82548037055194,5.951065525252191,6.311083455129371,7.867050114672461,8.39455272626124,8.04759836894131,8.13164092592587,6.954998877095242
10133,7.83642281904143,8.526784815583449,8.50225500847365,6.3209665789758,9.209187709821279,5.1949774271087,7.1769410520047,7.805866375132692,9.528674844777608,7.84859790428949,9.71457180464431,6.48862908069963,6.74902467571414,6.26490043663231
10134,8.068246236470621,9.755663743753779,10.381910607717499,8.26471000184163,10.447878762691099,5.093868591934389,5.92044575662464,6.04354355296099,7.796675617612069,10.842876721056301,8.05632340364753,10.7867188681568,9.518924557431411,8.762375394158349
101340250,,,,,,,,,,,,,,
101340251,,,,,,,,,,,,,,
101340252,,,,,,,,,,,,,,
10135,2.56027963504625,5.421815743089089,4.06858483104465,2.56027963504625,6.17984541103538,3.78089797722983,6.239842895603111,7.19091111163069,7.302556677545401,7.406562179723152,6.51050625941965,4.75510656144523,5.788100997912,4.8749149729365495
10136,,,,,,,,,,,,,,
10137,5.52584650428908,5.97848395679325,6.05989168875378,4.98331287106712,6.13273105638887,5.18409379538268,8.55143142215504,8.08355910549694,6.59075469967522,4.92122684298079,5.747739168101081,4.81246742012836,4.69311334171417,5.69082213313331
10138,6.8640003779685,6.638554655395759,6.521573744711372,6.3523913084678,5.86970364118643,4.79383867288736,6.25850384944925,6.565063986899282,6.1405435034991696,5.48915433697077,6.7175530519448206,4.8643000697214696,6.2074575573612,4.73900556471004
10139,8.2112069285929,9.01751831995246,9.36711329368901,8.02752454400852,8.40398343787491,6.960152567059421,7.984771612385429,8.21164985306546,8.78357124296127,9.017958086238721,7.492261802027349,7.93472878576058,8.17555454049368,7.631868219392412
1014,7.38416208113518,6.85651267909166,6.48178974640779,7.724486567849341,6.45470890738547,7.50420722673755,6.77218918845816,6.328017824193928,6.44824187740825,6.71307714870556,6.61270634620754,6.217659195064041,6.14310561837155,6.37702654792165
10140,6.1986788005013205,7.96719743347229,8.1081689663798,4.45291825233288,7.763690418984789,10.9884006637294,11.7746182412293,10.6827488482709,9.743764030638669,7.93574849365074,8.77580778395975,8.76514352141321,8.21872789865668,10.760204310127001
10142,7.98671810102108,8.51399597936701,10.615335367052301,6.60418106397795,9.12353687612142,6.52322790212024,8.22212833244956,9.3269305231532,8.569502484489549,7.32506254911664,7.31506802616661,5.9885483626899,7.357939017227241,7.25571787640006
10143,,,,,,,,,,,,,,
10144,5.2947787934492405,8.09089576243101,5.1904133744891,4.60821193790051,6.310340120612151,5.193598294222482,4.99843021541787,6.5794155083898405,7.98240040816852,6.35969510139948,5.58855874115015,4.338923530872569,5.01299766400306,3.36875438295264
10146,6.52511358667766,7.18564853920538,6.87763383538914,5.0221591620428,7.03830447879949,8.528309540985239,10.0651468244199,9.446680124723699,8.75288571048582,7.79201587810376,7.80351120696794,7.928909160182989,8.12466415943342,7.877001856162339
10148,,,,,,,,,,,,,,
1015,4.83500947137375,3.9909367131754303,4.65226275945276,5.0228160886050315,4.47324141523396,5.8715553763367305,4.9784244654408605,4.6929850632375585,4.416603325883691,4.3080622974219605,5.08649081632765,5.22792971651859,5.02202596478284,5.54745291393164
10150,5.75541639338766,4.9133681596797185,5.27588238451668,5.238679876115371,4.75917181630082,5.02325091596187,4.6315932486613205,4.17235149636708,4.64647950825279,5.52526395910969,4.118093889386819,4.294870671861419,5.5423230624562505,4.02579956195564
10152,2.56027963504625,3.01216101433991,4.352977398150561,4.84278277279937,3.5630971014029904,2.56027963504625,2.56027963504625,3.15823522049761,2.56027963504625,4.6349765422993086,2.56027963504625,2.56027963504625,3.3620349807513703,2.91437891285564
10153,6.89479351612871,7.540523296438218,7.69340332057992,5.5704295349209705,8.49224577653398,4.51386337262572,7.5848422711247805,7.587687520848192,7.8762652203640915,6.2164451643655,8.10314090834737,5.06730312735459,6.8394179714609695,6.543488150262671
10154,8.15811987132409,8.35519250138287,7.92064464038314,6.53923327086604,6.6341837497799006,5.08278347470965,5.00784133967846,7.66383558730407,8.20261851727202,7.7659788901574895,6.36291342999991,5.6518639653492,6.90093924273341,6.09168079551358
10155,9.57354305220329,9.95680592486885,9.89470258557694,9.83148143356523,9.5495960177036,7.77053175681052,8.537035867681169,7.87783625562748,8.15662414350722,8.64371912723527,8.748669195815241,8.68000781823628,7.75889609334751,7.17433650333541
10156,,,,,,,,,,,,,,
10157,4.23837416533137,3.51714968814021,2.56027963504625,4.39083962123315,3.0634028475511896,3.64082912749838,3.21592549529858,3.32254832041601,3.3422987240361,3.70765730426016,3.2511434143889804,2.56027963504625,3.32573179112255,4.69548165452792
10158,2.9733284024217794,4.0892693218014005,3.21791777184688,4.06618393149885,3.4538467737499303,2.56027963504625,4.10216259220976,2.56027963504625,4.35074474706112,5.7971089813262,4.181985076522,7.52978191204389,4.899823344092829,2.56027963504625
10159,9.24283826784649,9.20931932523466,9.687975733767999,6.983871469734759,8.78482784626958,7.03473294642249,9.54228513874351,9.579368741138053,9.59860341139054,9.50580163163622,9.116206183781019,7.483444981171759,8.64994591908129,9.08618400438467
1016,4.80479702460653,3.6552144225416,4.33880946241769,4.306357035620311,4.63025401783247,4.95790995674958,4.93941936307588,3.918300357185641,4.57620163779169,4.27788063152971,4.20573656661566,4.7355655008214415,4.44874901097442,4.63963157006678
10160,8.24098208914239,8.37083994957755,9.3073442744423,7.33489001455384,9.625953532610973,6.7682372667428,8.31791000906057,8.20437062015593,8.811220540896269,8.7218852774925,9.16635141174251,8.661254357850451,9.237998625619392,7.705998629910638
10161,,,,,,,,,,,,,,
10162,6.0571469710764685,8.308807716111621,6.92943596017752,7.838346736521231,6.86150879382031,4.465772081321809,5.61686344564149,5.209484558698019,6.20291721037784,7.3680524103847,5.46491326913376,4.690204754532731,6.76097935979164,6.60914179285354
10163,6.684510196680652,6.91099642843845,6.82720930634063,7.106484424292541,7.00595010122391,6.02524367624438,5.89717264636329,7.016975385542951,7.139408098970691,6.86918048389952,6.74125124017061,5.81326814176608,6.02857357221157,6.353603827133559
10164,,,,,,,,,,,,,,
10165,6.600137409194139,6.491869126185518,6.71234815707355,6.48925711704831,6.12026276458892,6.6747572277851495,6.394433540300058,6.0788745094355585,6.029896757643042,6.55461954699026,6.02647032601985,6.2117481541236295,6.5593755608293405,6.25227750819136
10166,,,,,,,,,,,,,,
10168,5.34972972721364,5.14120796542467,4.67847197208991,6.05910430715479,3.91040648386684,6.64281563148389,5.8440491456189205,5.48561359256375,5.04808357142042,4.74152631095878,6.16563462549435,6.32602133995574,5.44531618655869,6.27849034561648
10169,,,,,,,,,,,,,,
1017,9.43107340418315,9.47518421076957,9.84653875989189,8.80056991847666,9.43364177087668,12.2150809491977,12.225463531752998,11.0173095232054,10.5688206730008,8.86967094941332,10.715670333954801,8.56515921366619,9.692756713270821,9.60764656222876
10170,,,,,,,,,,,,,,
10171,,,,,,,,,,,,,,
10172,,,,,,,,,,,,,,
10174,7.683022665063679,7.245695304978192,7.47530380050045,7.86099382589337,6.7804807133679805,6.4338507975251185,6.17140700988816,5.950769333056459,5.18680161592462,7.297062991912,6.5136723343453085,6.44282243704793,5.60870281042701,5.59638955743547
10179,,,,,,,,,,,,,,
1018,,,,,,,,,,,,,,
10180,8.47707418994756,8.35498101420328,8.10085678752722,7.573480567421111,7.27519333390221,6.65399150465991,7.40224465525408,7.66604642940879,7.36758074445725,6.76452662930399,5.9687957948883,5.399953765754732,6.907094962930301,6.24979042401979
10181,5.8244903851088,6.235979739069822,6.00966740713087,5.85758046729039,6.36216651917746,7.5130327245959805,7.0040518845070805,6.004193494552162,6.2864376282762695,6.262151236256652,6.73795710621359,7.8086102932720305,7.66597539393075,7.0352609910969015
10184,7.4531883095482305,8.89355333577916,7.737037727114941,6.4404771995142,8.262611679345179,4.749046135847808,5.88220772993361,7.533812496827671,8.22457091978855,9.66197756774053,8.836498562661381,6.22577427941185,7.47837325357015,6.55614581492208
10188,6.9688971452699295,6.6804228213590715,6.68260138693084,7.34679736882331,6.811535251636079,8.331320059516361,7.73171274817845,6.992496540506929,6.82617982207454,6.84053876566406,7.45211766382867,8.33427328530719,7.817245907601321,8.37010759713844
1019,7.54060078528194,8.35793022263897,8.14267381021162,7.57095619253473,9.204238552481973,7.50046746704625,7.7958967928032195,7.67093237045537,6.40391017854961,9.13736262868259,8.68750166222191,8.8063369477456,8.99138012054477,8.60208268875286
10190,5.18245791997837,7.510170751151768,6.43653832506163,4.07597752188837,7.24819324858153,4.503603156302259,8.14979791773151,8.09847956493671,7.74298977628085,6.257974230902491,8.63721897545056,5.63302426879042,7.4093654765888095,7.509307883403901
10193,6.80246466627632,7.094521117548388,7.13507307763189,6.50000529209313,7.18898438909127,4.844747185404129,5.81117557661445,6.28233415671715,6.5991585766111305,6.654836488353139,6.643545976991861,5.7509949940939915,6.670358828565,6.6232377105863405
10194,,,,,,,,,,,,,,
10195,6.5989100437956205,7.27725019881164,7.21090507797125,7.22895333574968,8.79542929602631,7.14259723499009,7.01589447715729,6.185470146066941,6.36858154080883,7.946748402531719,6.999774561287,8.39300854858352,7.3667942917416385,6.848935855524559
10196,2.56027963504625,4.8060249688044685,4.79245975403446,2.56027963504625,6.16962040033577,3.84980915536204,5.51419802334758,4.93175868784491,5.05835546341799,4.9766065086718205,5.87570635401387,4.18916037103638,4.98829840174438,5.50619569226481
10197,4.05647081341331,5.11078917311037,5.48796219558464,2.56027963504625,6.5861131921223,2.56027963504625,5.67581593117227,7.01520316277295,6.80709727493827,6.268174232860839,5.35387019759334,4.35791087435607,4.26865895502767,5.904777905703289
10198,3.6413726178197,4.2506584544984,5.061378753793231,5.089290511200072,5.3974641488147,4.60794573235376,5.4764270546225,5.55889515563274,5.38118991274413,5.46583410499154,4.0304331965552,5.21614440785049,4.8254905468230405,5.78770148199811
10199,5.457709193357591,6.680943165044018,6.64280841278595,4.9999053200312185,7.9234938834897015,6.38964940644272,6.15102262941255,6.30233367525424,6.50602585858569,5.42992053819499,6.759968053400719,5.387186743029178,6.21135101565174,7.02210144474
102,8.38190628289116,8.74009442508769,8.91156875584525,8.39915827360551,8.45700322525576,8.05038197578161,8.748437751448341,8.842155456411257,8.26189275992491,9.0473666135483,8.01430507453125,8.81351186300466,8.74484392624078,8.19429393601893
1020,2.56027963504625,6.85282285617978,7.46474993900329,7.671533990324,6.391181712274481,7.841438548673018,7.14532081276675,6.98707069219904,6.85149920246126,6.88697684492062,7.062909606891298,8.08817870710905,7.19292400958766,7.3055875505947805
10200,6.67516668522491,9.82633238462472,7.50069053300845,6.592717147432031,9.23883700535865,7.4378852060257,9.20859529182768,9.27620351863952,8.894235718501411,6.69203656409501,8.47356370514051,7.021901636244169,7.750626601673338,7.76299320661839
10201,6.0955004078369495,5.92481250360578,5.699962440073381,6.30224227091321,5.57480693581587,6.440156570157889,6.0985627286438095,5.457426847570502,6.37998997476892,6.51118178696408,5.32720950008204,6.49653425244758,6.40471071819559,6.34461370972517
10202,6.73008287571382,7.2494548224889686,10.0244748279521,6.39670409682845,6.785995113688362,8.40377898395031,6.51684408013628,6.23801487236274,7.06513066420568,7.16688613236119,6.552764377555691,7.3958853948306915,7.11531421141601,6.78966405218738
10203,7.7147332035519804,6.46560558354868,6.9975182345197915,7.62802260354523,5.53246346586707,5.566650786985152,5.79346675477933,6.6291190658848,6.6463498957612,6.73964561444792,4.61314853351601,5.51420118006028,5.35246193429897,5.32042330079696
10204,,,,,,,,,,,,,,
10205,4.890222926265071,5.23095998365628,4.5101327641667694,5.94185517208742,5.664892380192,5.8841485350165,5.48041377920685,5.300724112280509,5.09437543353688,5.21108230115228,5.89495596444855,5.22199691411262,6.01652306263599,6.05628221293242
10206,6.50387819867978,7.42608860094913,7.9140801156776,4.75283420875032,7.11001864934715,4.26813492392489,8.563684398394981,8.26334902181194,8.304702682647969,7.6743829667588,7.69320814891002,5.66769914760599,7.069723645374429,6.77878680035692
10208,6.81037883410284,7.070636196544911,7.19490456307629,5.48026835389457,6.370345652461281,2.56027963504625,6.28392547531888,6.42836519804837,7.076174256724252,5.53388100515376,6.5726759761239,4.12474996235892,4.92514018970645,5.499357998316691
10209,4.595617037937821,6.613241375634098,7.591335335741402,4.25385315650467,8.23722430396499,4.01322998060673,7.361066488794321,6.73102027735633,8.50005709492933,7.8872145217066585,7.31265609860634,8.726378260641791,7.4040004743941505,8.627865793821531
1021,7.605760992073081,7.2069069074111916,6.67488431322039,7.6649947469863084,6.6091388371895885,8.164308611999559,7.82427779321685,6.66581910356626,6.8784065599082505,7.19826822373575,7.08073226887248,7.8369024614869405,7.4731862047021,8.36772051340145
10210,5.38634882386383,7.07509402285921,7.020657761210768,3.2014833112235097,6.80413102118332,8.4558039296411,10.198346812063,9.58370899069719,9.55939621160661,7.55329137766222,7.12518613446425,6.238280528444848,6.68158981722124,6.9130090569919
10211,9.39577831262185,10.3110443896234,10.214865492722,9.66280898915614,10.5836845486435,8.2076098276954,11.5230031955745,10.753492556743698,10.1060132376221,9.6934921846458,9.747624047220633,10.0958585058904,10.1076878693144,9.59311096063125
10213,6.9603147717702605,9.620161163271261,7.930199182906,5.84569828580847,9.36088219116035,2.56027963504625,8.29630597150902,8.9135626363209,9.04539655336351,8.06731065746277,9.84264576705086,7.73799089575233,8.99621077144389,9.240810408995053
10214,,,,,,,,,,,,,,
10215,8.09174214128893,7.54414532118893,7.44217219408131,7.9701173976055015,6.867204595018599,8.82616710780042,7.9084826925742995,7.50733480696659,7.26139917647869,6.66865810529098,8.21994291395412,8.62376446057416,8.60183762987275,9.22728140152558
10216,4.93394553806247,4.5126693631439805,4.018278085024351,5.00865271263346,3.34462968673882,5.51178427413408,4.75991214473979,4.84317989025717,4.9447741299972,4.97747684938229,4.30095834216315,3.89247845932702,5.8798895217805605,4.44279756069372
10217,7.36215424276512,7.55564746274366,7.625716147830992,6.790993532921928,8.633758133811211,5.281301361656982,7.262339189960881,8.76156120495638,9.60979004530503,7.82544220889605,7.19811103423717,6.4169663774223205,6.944694493873628,7.562158455399469
10218,5.03881366322414,4.30023357026333,4.33441810629329,5.772664275787599,4.42682159461384,6.93975550029022,6.08783195422924,5.23621323658886,4.34372049078718,4.1051500433819985,5.727610105647758,6.51230749058024,6.07578503793376,6.787928671282558
10219,2.56027963504625,2.56027963504625,2.56027963504625,2.56027963504625,2.60417098008162,2.56027963504625,2.56027963504625,2.56027963504625,2.8990731297386003,2.8500232708342303,2.56027963504625,2.56027963504625,2.56027963504625,2.56027963504625
1022,2.56027963504625,5.21317228115546,5.531590441201839,3.27285033601223,6.1940969044034695,3.58520292985943,5.302443352819809,5.98528182358564,6.180193621114991,5.52840253618135,5.8353177724842,4.68440920533465,6.15900344099673,4.89797127046421
10220,6.36886610826878,5.65362471365479,5.997231428316949,7.0482688866023695,5.68236541743175,6.53773092253307,6.01472350817708,5.84321507260858,5.74710269979434,6.2963307530106105,5.91755826016317,5.70760485251034,5.60230246373394,4.4886563923136
10221,7.885446243849,7.54006602752301,7.30030679608006,7.8703647195834,7.60419737601398,8.357877453983491,7.86627746472346,7.733876274001629,7.579610104223359,7.54788163525243,7.99328374877751,7.78158265825842,7.53894937243279,7.407862567403389
10223,7.650692767171379,7.21061290432189,7.2457238230314,8.06486668841352,6.922364376800848,8.404537021796699,7.8369024614869405,7.2475573007722,7.23891102688357,7.224136769749402,7.28420872750917,7.64836477299506,7.61311168974972,7.63576889940112
10224,,,,,,,,,,,,,,
10225,5.52590599835302,4.836459428954269,4.77971147692372,5.60324948904463,4.900504579655401,3.65751424976317,4.32231756997163,4.73571170811378,4.13346488779486,4.39489822415673,4.3435854831614,3.00231546979518,4.615063113930679,4.49614273792787
10226,6.95758963072061,6.99268913473544,7.180913651909009,7.12383170956602,7.143230134776889,7.7091320739428,7.703038388986419,7.655444856543388,7.7770645873432604,7.631780932774558,7.1207251744926,7.2392357216052,7.3340497675995815,7.474484716352959
10227,9.300716334464099,9.57999280820864,9.10708888846965,8.78105146847494,9.77698401369355,9.18058053315846,9.01398698377449,8.70116088538475,8.66860137997186,10.0462509402753,8.64860924517454,10.125387638648801,9.120281948215439,8.82487602576256
10228,7.74338032171915,8.76163433460405,8.003248040353759,7.594794849594411,8.70068245890353,8.5067320449344,8.52494909888185,9.126766411908868,8.71465765737494,7.95775792681344,8.51317488460363,8.50847619222665,8.65502618360728,8.8496459209951
10229,4.82930667160377,4.7640647825729605,4.878583124558401,5.23566579760145,4.9708306520040315,6.08272813257156,5.270756915034888,5.63045789404154,5.03707467201071,5.51941924260918,5.61955973778249,5.89899915062188,6.015323609107409,5.27388136593383
10230,5.55746829677046,5.0311569625283,5.39980341632458,4.654263672082259,5.3041641984278485,2.56027963504625,5.53839537693439,4.27460458676044,3.8386089475281,5.4862091482673705,4.51803149260217,4.14397292738899,4.4861801809757,3.63070833109171
10231,6.421948672921388,5.717075917652888,5.5985557733235085,6.04380599197284,5.92927261356437,5.771906701274951,5.27417964525425,5.893267548999879,7.0329053005174185,7.011965189709638,6.7088355855984405,6.260466077559661,6.07855433222152,5.78996133657303
